pressure(bar),heat flux(kW/m2),mass fluxkg/(m2⋅s),sub cooling,fluid,channel dia(mm),flow/pool,d/dMax,t/tMax
8.27,146,1075,6,water,3.846,flow,0.9819048879,0.9545454545
8.27,146,1075,6,water,3.846,flow,0.9739899002,1
8.09,198,1091,8.7,water,3.846,flow,0.3802145992,0.03333333333
8.09,198,1091,8.7,water,3.846,flow,0.5111935227,0.06666666667
8.09,198,1091,8.7,water,3.846,flow,0.6011677375,0.1
8.09,198,1091,8.7,water,3.846,flow,0.6699173698,0.1333333333
8.09,198,1091,8.7,water,3.846,flow,0.7251008786,0.1666666667
8.09,198,1091,8.7,water,3.846,flow,0.7706499445,0.2
8.09,198,1091,8.7,water,3.846,flow,0.8088976079,0.2333333333
8.09,198,1091,8.7,water,3.846,flow,0.8413633883,0.2666666667
8.09,198,1091,8.7,water,3.846,flow,0.8691083119,0.3
8.09,198,1091,8.7,water,3.846,flow,0.8928951816,0.3333333333
8.09,198,1091,8.7,water,3.846,flow,0.9133103005,0.3666666667
8.09,198,1091,8.7,water,3.846,flow,0.9307999895,0.4
8.09,198,1091,8.7,water,3.846,flow,0.9457273913,0.4333333333
8.09,198,1091,8.7,water,3.846,flow,0.9583805859,0.4666666667
8.09,198,1091,8.7,water,3.846,flow,0.9689989633,0.5
8.09,198,1091,8.7,water,3.846,flow,0.9777853968,0.5333333333
8.09,198,1091,8.7,water,3.846,flow,0.9849062422,0.5666666667
8.09,198,1091,8.7,water,3.846,flow,0.9905095969,0.6
8.09,198,1091,8.7,water,3.846,flow,0.9947192135,0.6333333333
8.09,198,1091,8.7,water,3.846,flow,0.997640586,0.6666666667
8.09,198,1091,8.7,water,3.846,flow,0.9993731222,0.7
8.09,198,1091,8.7,water,3.846,flow,1,0.7333333333
8.09,198,1091,8.7,water,3.846,flow,0.9995962826,0.7666666667
8.09,198,1091,8.7,water,3.846,flow,0.9982268892,0.8
8.09,198,1091,8.7,water,3.846,flow,0.9959506531,0.8333333333
8.09,198,1091,8.7,water,3.846,flow,0.9928243789,0.8666666667
8.09,198,1091,8.7,water,3.846,flow,0.9888967559,0.9
8.09,198,1091,8.7,water,3.846,flow,0.9842083588,0.9333333333
8.09,198,1091,8.7,water,3.846,flow,0.9788038197,0.9666666667
8.09,198,1091,8.7,water,3.846,flow,0.9727155983,1
8.06,275,1100,12.8,water,3.846,flow,0.3437558859,0.02631578947
8.06,275,1100,12.8,water,3.846,flow,0.4650178931,0.05263157895
8.06,275,1100,12.8,water,3.846,flow,0.5496732878,0.07894736842
8.06,275,1100,12.8,water,3.846,flow,0.6153815505,0.1052631579
8.06,275,1100,12.8,water,3.846,flow,0.6689793686,0.1315789474
8.06,275,1100,12.8,water,3.846,flow,0.7139765434,0.1578947368
8.06,275,1100,12.8,water,3.846,flow,0.7524557743,0.1842105263
8.06,275,1100,12.8,water,3.846,flow,0.7857753437,0.2105263158
8.06,275,1100,12.8,water,3.846,flow,0.814876994,0.2368421053
8.06,275,1100,12.8,water,3.846,flow,0.8404471103,0.2631578947
8.06,275,1100,12.8,water,3.846,flow,0.8630072731,0.2894736842
8.06,275,1100,12.8,water,3.846,flow,0.882955912,0.3157894737
8.06,275,1100,12.8,water,3.846,flow,0.9006172035,0.3421052632
8.06,275,1100,12.8,water,3.846,flow,0.9162483157,0.3684210526
8.06,275,1100,12.8,water,3.846,flow,0.9300629519,0.3947368421
8.06,275,1100,12.8,water,3.846,flow,0.9422422161,0.4210526316
8.06,275,1100,12.8,water,3.846,flow,0.9529346141,0.4473684211
8.06,275,1100,12.8,water,3.846,flow,0.9622705408,0.4736842105
8.06,275,1100,12.8,water,3.846,flow,0.9703640921,0.5
8.06,275,1100,12.8,water,3.846,flow,0.977307631,0.5263157895
8.06,275,1100,12.8,water,3.846,flow,0.9831898987,0.5526315789
8.06,275,1100,12.8,water,3.846,flow,0.988085148,0.5789473684
8.06,275,1100,12.8,water,3.846,flow,0.9920585764,0.6052631579
8.06,275,1100,12.8,water,3.846,flow,0.9951717593,0.6315789474
8.06,275,1100,12.8,water,3.846,flow,0.9974772171,0.6578947368
8.06,275,1100,12.8,water,3.846,flow,0.9990202257,0.6842105263
8.06,275,1100,12.8,water,3.846,flow,0.9998496834,0.7105263158
